,Test Name,Test Start Time,Num of replans,Robot ID,Successful Misions,Mission1 Duration,Mission2 Duration,Mission3 Duration,Mission1 Start Time,Mission1 End Time,Mission2 Start Time,Mission2 End Time,Mission3 Start Time,Mission3 End Time
57,BRSU_Floor0,02-07-2019 05:24:56,3.0,1,3,43.36,24.804,12.179,02-07-2019 05:26:18,02-07-2019 05:27:01,02-07-2019 05:27:01,02-07-2019 05:27:26,02-07-2019 05:27:26,02-07-2019 05:27:38
58,BRSU_Floor0,02-07-2019 05:24:56,3.0,2,3,43.186,13.247,11.95,02-07-2019 05:26:19,02-07-2019 05:27:02,02-07-2019 05:27:02,02-07-2019 05:27:16,02-07-2019 05:27:16,02-07-2019 05:27:28
59,BRSU_Floor0,02-07-2019 05:24:56,3.0,3,3,57.57,11.085,12.037,02-07-2019 05:26:19,02-07-2019 05:27:17,02-07-2019 05:27:17,02-07-2019 05:27:28,02-07-2019 05:27:28,02-07-2019 05:27:40
60,BRSU_Floor0,02-07-2019 05:24:56,3.0,4,3,36.607,14.797,11.381,02-07-2019 05:26:19,02-07-2019 05:26:55,02-07-2019 05:26:55,02-07-2019 05:27:10,02-07-2019 05:27:10,02-07-2019 05:27:22
61,BRSU_Floor0,02-07-2019 05:24:56,3.0,5,3,26.878,10.073,17.866,02-07-2019 05:26:19,02-07-2019 05:26:45,02-07-2019 05:26:45,02-07-2019 05:26:55,02-07-2019 05:26:55,02-07-2019 05:27:13
62,BRSU_Floor0,02-07-2019 05:24:56,3.0,6,3,25.033,15.08,12.158,02-07-2019 05:26:18,02-07-2019 05:26:43,02-07-2019 05:26:43,02-07-2019 05:26:58,02-07-2019 05:26:58,02-07-2019 05:27:11
63,BRSU_Floor0,02-07-2019 05:24:56,3.0,7,3,45.307,15.045,13.561,02-07-2019 05:26:18,02-07-2019 05:27:03,02-07-2019 05:27:03,02-07-2019 05:27:18,02-07-2019 05:27:18,02-07-2019 05:27:32
64,BRSU_Floor0,02-07-2019 05:28:36,2.0,1,3,35.791,16.712,14.584,02-07-2019 05:29:58,02-07-2019 05:30:33,02-07-2019 05:30:33,02-07-2019 05:30:50,02-07-2019 05:30:50,02-07-2019 05:31:05
65,BRSU_Floor0,02-07-2019 05:28:36,2.0,2,3,42.726,13.184,13.003,02-07-2019 05:29:59,02-07-2019 05:30:42,02-07-2019 05:30:42,02-07-2019 05:30:55,02-07-2019 05:30:55,02-07-2019 05:31:08
66,BRSU_Floor0,02-07-2019 05:28:36,2.0,3,3,47.068,14.585,11.502,02-07-2019 05:29:59,02-07-2019 05:30:46,02-07-2019 05:30:46,02-07-2019 05:31:00,02-07-2019 05:31:00,02-07-2019 05:31:12
67,BRSU_Floor0,02-07-2019 05:28:36,2.0,4,3,39.01,13.259,11.242,02-07-2019 05:29:59,02-07-2019 05:30:38,02-07-2019 05:30:38,02-07-2019 05:30:51,02-07-2019 05:30:51,02-07-2019 05:31:02
68,BRSU_Floor0,02-07-2019 05:28:36,2.0,5,3,14.913,10.023,19.721,02-07-2019 05:29:58,02-07-2019 05:30:13,02-07-2019 05:30:13,02-07-2019 05:30:23,02-07-2019 05:30:23,02-07-2019 05:30:43
69,BRSU_Floor0,02-07-2019 05:28:36,2.0,6,3,37.492,15.687,13.803,02-07-2019 05:29:58,02-07-2019 05:30:36,02-07-2019 05:30:36,02-07-2019 05:30:51,02-07-2019 05:30:51,02-07-2019 05:31:05
70,BRSU_Floor0,02-07-2019 05:28:36,2.0,7,3,35.405,30.094,12.167,02-07-2019 05:29:58,02-07-2019 05:30:33,02-07-2019 05:30:33,02-07-2019 05:31:03,02-07-2019 05:31:03,02-07-2019 05:31:15
71,BRSU_Floor0,02-07-2019 05:32:17,3.0,1,3,49.961,16.699,12.056,02-07-2019 05:33:39,02-07-2019 05:34:29,02-07-2019 05:34:29,02-07-2019 05:34:45,02-07-2019 05:34:45,02-07-2019 05:34:57
72,BRSU_Floor0,02-07-2019 05:32:17,3.0,2,3,61.272,18.011,13.149,02-07-2019 05:33:40,02-07-2019 05:34:42,02-07-2019 05:34:42,02-07-2019 05:35:00,02-07-2019 05:35:00,02-07-2019 05:35:13
73,BRSU_Floor0,02-07-2019 05:32:17,3.0,3,3,24.32,11.807,11.412,02-07-2019 05:33:40,02-07-2019 05:34:04,02-07-2019 05:34:04,02-07-2019 05:34:16,02-07-2019 05:34:16,02-07-2019 05:34:27
